95 ,  0,  0. , 64  ,0  ,0.		
8  ,  0,  0. , 32  ,0  ,0.		
5  ,  0,  0. , 0   ,0  ,0.		
59 ,  1,  0. , 64  ,1  ,0.
53 ,  1,  0. , 32  ,1  ,0.
54 ,  1,  0. , 0   ,1  ,0.
96 ,  2,  0. , 64  ,2  ,0.
90 ,  2,  0. , 32  ,2  ,0.
27 ,  2,  0. , 0   ,2  ,0.
104,  3,  0. , 64  ,3  ,0.
29 ,  3,  0. , 32  ,3  ,0.
112,  3,  0. , 0   ,3  ,0.
163,  4,  0. , 64  ,4  ,0.
161,  4,  0. , 32  ,4  ,0.
162,  4,  0. , 0   ,4  ,0.
182,  5,  0. , 64  ,5  ,0.
63 ,  5,  0. , 32  ,5  ,0.
52 ,  5,  0. , 0   ,5  ,0.
